Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
181,334.3888888888889,0.1672691455818981,18,318.0426110607434,1.1919428050157614,1103,318.3050847457627,1.1754895259169125,1121,12.0
182,304.8,1.0669266851868318,20,319.8144144144144,1.1238500934047904,1110,319.5486725663717,1.1228425994540299,1130,12.055555555555555
183,308.8,1.507519628558327,20,321.64504504504504,1.2175984397383601,1110,321.41769911504423,1.2227297882130501,1130,12.142857142857142
184,312.45,1.230569134290707,20,324.6970243462579,1.120464966692429,1109,324.4800708591674,1.1224154391033814,1129,11.875
185,316.2,0.67011679680213,20,327.041329739443,1.1818903046759472,1113,326.84995586937333,1.1728563504328084,1133,11.256756756756756
186,305.1904761904762,0.517776520691897,21,328.79267202859694,1.1831715309613446,1119,328.3578947368421,1.1709142544563809,1140,11.694444444444445
187,308.8095238095238,1.0133580751996676,21,331.15418894830657,1.1546984565644356,1122,330.74365704286964,1.1521016516574711,1143,11.845070422535212
188,312.42857142857144,0.780571378094421,21,333.2782222222222,1.1029631972381133,1125,332.8961605584642,1.0970554937459516,1146,12.084507042253522
189,316.23809523809524,0.7121651864330867,21,335.96705253784506,0.9401869442272006,1123,335.6048951048951,0.9360012301418191,1144,11.519480519480519
190,320.4761904761905,0.7472585019333007,21,339.1363636363636,0.8320444741981444,1122,338.79352580927383,0.830486726676218,1143,11.405063291139241
191,324.42857142857144,1.6326695655291412,21,340.5810451727192,1.0962145465571644,1129,340.28608695652173,1.1060106816862183,1150,11.38961038961039
192,299.5217391304348,1.78915311541503,23,342.1533039647577,1.2187942152932716,1135,341.30656303972364,1.2301225872300596,1158,10.975
193,303.0869565217391,1.5054170824185618,23,345.00884173297965,1.0991283479300065,1131,344.1733102253033,1.1072259570229324,1154,11.930555555555555
194,271.53846153846155,1.9489299754637412,26,347.79627989371124,0.8893918649462997,1129,346.0796536796537,0.9132429392956098,1155,11.474358974358974
